,school_name,t_class,t_title,t_level,t_mingrade,gt_class,gt_title,gt_ch
2355,Rio Hondo College,MATH  260,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2356,Rio Hondo College,PE  101,Transfer Course,Undergraduate,C,HPS  1XXX,Health&Perform Sci Elective,1.0
2357,Rio Hondo College,PE  201,Transfer Course,Undergraduate,C,APPH  2XXX,Applied Physiology elective,1.0
2358,Rio Hondo College,PHY  211,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2359,Rio Hondo College,PHY  212,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2360,Rio Hondo College,READ  022,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2361,Rio Hondo College,READ  022L,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2362,Riverside Cmty College,ACC  1A,Transfer Course,Undergraduate,C,ACCT  2101,Accounting I,3.0
2363,Riverside Cmty College,AMY  2A,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2364,Riverside Cmty College,ART  2,Transfer Course,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
2365,Riverside Cmty College,ART  6,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
2366,Riverside Cmty College,BIO  1,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2367,Riverside Cmty College,BIO  34,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2368,Riverside Cmty College,BIO  8,Transfer Course,Undergraduate,C,BIOL  1XXX,Biology Elective,4.0
2369,Riverside Cmty College,BUS  10,Transfer Course,Undergraduate,C,MGT  2106,Legal Aspects-Business,3.0
2370,Riverside Cmty College,BUS  18A,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,2.0
2371,Riverside Cmty College,CHE  1A,General Chemistry I,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
2372,Sacramento City College,CHEM  400,General Chemistry I,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
2373,Saddleback College,BIO  11,Transfer Course,Undergraduate,C,BIOL  1XXX,Biology (Lab Sci) Elect,4.0
2374,Saddleback College,BIO  19,Transfer Course,Undergraduate,C,BIOL  1XXX,Biology (Lab Sci) Elect,4.0
2375,Saddleback College,BIO  20,Transfer Course,Undergraduate,C,BIOL  1510,Biological Principles,4.0
2376,Saddleback College,BUS  1,Introduction to Business,Undergraduate,C,FREE  1XXX,Free Elective,3.0
2377,Saddleback College,BUS  102,Oral Business Communication,Undergraduate,C,FREE  1XXX,Free Elective,3.0
2378,Saddleback College,BUS  116,Personal Street Law,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
2379,Saddleback College,BUS  120,Business Management,Undergraduate,C,MGT  3150,Prin of Management,3.0
2380,Saddleback College,CHEM  106,Basics of Chemistry,Undergraduate,C,ET  DEPT,Credit Awarded w/CHEM 1A,0.0
2381,Saddleback College,CHEM  1A,General Chemistry,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
2382,San Bernardino Valley College,ANTHRO  110,Tribal & Ethnic Relations,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
2383,San Bernardino Valley College,ART  285,Honors in Art,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
2384,San Bernardino Valley College,CHEM  150,Transfer Course,Undergraduate,C,CHEM  1XXX,Chemistry Elective,4.0
2385,San Bernardino Valley College,CS  110,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2386,San Bernardino Valley College,ECON  200,Transfer Course,Undergraduate,C,ECON  2105,Prin of Macroeconomics,3.0
2387,San Bernardino Valley College,ECON  201,Transfer Course,Undergraduate,C,ECON  2106,Prin of Microeconomics,3.0
2388,San Bernardino Valley College,ENGL  101,Transfer Course,Undergraduate,C,ENGL  1101,English Composition I,3.0
2389,San Bernardino Valley College,ENGL  102,Transfer Course,Undergraduate,C,ENGL  1102,English Composition II,3.0
2390,San Bernardino Valley College,GEOG  110,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,3.0
2391,San Bernardino Valley College,HIST  100,Hist US: Fr Colonization-1870,Undergraduate,C,HIST  2111,United States to 1877,3.0
2392,San Bernardino Valley College,HIST  139,Transfer Course,Undergraduate,C,HTS  3024,African-Amer His to 1865,3.0
2393,San Bernardino Valley College,MATH  151,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2394,San Bernardino Valley College,MATH  250,Transfer Course,Undergraduate,C,MATH  1501,Calculus I,4.0
2395,San Bernardino Valley College,MATH  251,Transfer Course,Undergraduate,C,MATH  15X2,Transfer Calculus II,4.0
2396,San Bernardino Valley College,MATH  265,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2397,San Bernardino Valley College,MUS  106,History of Jazz,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
2398,San Bernardino Valley College,MUS  133,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2399,San Bernardino Valley College,PE  104,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2400,San Bernardino Valley College,PHYS  160A,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2401,San Bernardino Valley College,PHYS  160B,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2402,San Bernardino Valley College,PHYS  160C,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2403,San Bernardino Valley College,SPEE  100,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,3.0
2404,San Diego Ccd - City College,CHEM  200,General Chemistry I Lecture,Undergraduate,C,ET  LAB,Credit Awarded w/CHEM 200L,0.0
2405,San Diego Ccd - City College,CHEM  200L,General Chemistry I Lab,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
2406,San Diego Ccd - Mesa College,ANTH  103,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
2407,San Diego Ccd - Mesa College,ARAB  101,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,5.0
2408,San Diego Ccd - Mesa College,ARAB  296,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2409,San Diego Ccd - Mesa College,ARTF  111,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
2410,San Diego Ccd - Mesa College,BIOL  105,Principles of Biology,Undergraduate,C,BIOL  1XXX,Biology Elective,3.0
2411,San Diego Ccd - Mesa College,BIOL  107,Transfer Course,Undergraduate,C,BIOL  1510,Biological Principles,4.0
2412,San Diego Ccd - Mesa College,BIOL  210A,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2413,San Diego Ccd - Mesa College,CBTE  101,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2414,San Diego Ccd - Mesa College,CHEL  152,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2415,San Diego Ccd - Mesa College,CHEL  200,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2416,San Diego Ccd - Mesa College,CHEM  151,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2417,San Diego Ccd - Mesa College,CHEM  200,General Chemistry I Lecture,Undergraduate,C,ET  LAB,Credit Awarded w/CHEM 200L,0.0
2418,San Diego Ccd - Mesa College,CHEM  200L,General Chemistry I Lab,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
2419,San Diego State University,BIOL  0100,General Biology,Undergraduate,C,BIOL  1XXX,Biology Elective (Non Lab Sci),3.0
2420,San Diego State University,BIOL  0100L,General Biology Lab,Undergraduate,C,BIOL  1XXX,Biology Elective (Non Lab Sci),1.0
2421,San Diego State University,BIOL  100,General Biology,Undergraduate,C,BIOL  1XXX,Biology Elective (Non Lab Sci),3.0
2422,San Diego State University,BIOL  100L,General Biology Lab,Undergraduate,C,BIOL  1XXX,Biology Elective (Non Lab Sci),1.0
2423,San Diego State University,CHEM  0202,General Chemistry for Engrs,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
2424,San Diego State University,CHEM  100,Intro to General Chemistry,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2425,San Diego State University,COMM  0103,Oral Communication,Undergraduate,C,FREE  1XXX,Free Elective,3.0
2426,San Diego State University,HIST  0100,World History,Undergraduate,C,HTS  1XXX,"Hist,Tech & Soc Elective",3.0
2427,San Diego State University,HIST  100,World History,Undergraduate,C,HTS  1XXX,"Hist,Tech & Soc Elective",3.0
2428,San Diego State University,LING  0100,English Comp for Intl Students,Undergraduate,C,ENGL  1101,English Composition I,3.0
2429,San Diego State University,LING  0200,Adv English Comp for Intl Stud,Undergraduate,C,ENGL  1102,English Composition II,3.0
2430,San Diego State University,MATH  0150,Calculus I,Undergraduate,C,MATH  1551,Differential Calculus,2.0
2431,San Diego-Miramar College,BIOL  105,Principles of Biology,Undergraduate,C,BIOL  1XXX,Biology Elective,3.0
2432,San Diego-Miramar College,CHEM  200,General Chemistry I Lecture,Undergraduate,C,ET  LAB,Credit Awarded w/CHEM 200L,0.0
2433,San Diego-Miramar College,CHEM  200L,General Chemistry I Lab,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
2434,San Francisco State University,ASTR  115,Introduction to Astronomy,Undergraduate,C,PHYS  2XXX,Physics Elective,3.0
2435,San Francisco State University,ASTR  116,Astronomy Lab,Undergraduate,C,PHYS  2XXX,Physics Elective,1.0
2436,San Francisco State University,CSC  210,Transfer Course,Undergraduate,C,CS  1301,Intro to Computing,3.0
2437,San Francisco State University,CSC  220,Data Structures,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2438,San Francisco State University,ECON  100,Transfer Course,Undergraduate,C,ECON  2105,Prin of Macroeconomics,3.0
2439,San Francisco State University,ECON  101,Transfer Course,Undergraduate,C,ECON  2106,Prin of Microeconomics,3.0
2440,San Francisco State University,ENG  114,First Year Composition,Undergraduate,C,ENGL  1101,English Composition I,3.0
2441,San Francisco State University,ENG  214,2nd Yr Written Comp: English,Undergraduate,C,ENGL  1101,English Composition I,3.0
2442,San Joaquin Delta College,ECON  001A,Transfer Course,Undergraduate,C,ECON  2105,Prin of Macroeconomics,3.0
2443,San Joaquin Delta College,ECON  005,Principles of Macroeconomcs,Undergraduate,C,ECON  2105,Prin of Macroeconomics,3.0
2444,San Joaquin Delta College,HIST  017A,Transfer Course,Undergraduate,C,HIST  2111,United States to 1877,3.0
2445,San Joaquin Delta College,HIST  027,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
2446,San Joaquin Delta College,HIST  17A,Transfer Course,Undergraduate,C,HIST  2111,United States to 1877,3.0
2447,San Joaquin Delta College,HIST  27,Transfer Course,Undergraduate,C,HTS  3016,Women & Gender in U.S.,3.0
2448,San Joaquin Delta College,HUM  014A,Transfer Course,Undergraduate,C,PST  4112,Phil of Asian Thought,3.0
2449,San Jose City College,CHEM  001A,General Chemistry,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
2450,San Jose State University,AE  10,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2451,San Jose State University,BIOL  10,The Living World,Undergraduate,C,BIOL  1XXX,Biology (Non-Lab Sci) Elective,3.0
2452,San Jose State University,BIOL  30,Biology I,Undergraduate,C,BIOL  1XXX,Biology (Lab-Sci) Elective,4.0
2453,San Jose State University,CHEM  011A,Transfer Course,Undergraduate,C,CHEM  1XXX,Chemistry Elective,4.0
2454,San Jose State University,CHEM  1A,Transfer Course,Undergraduate,C,CHEM  1310,General Chemistry,4.0
2455,Santa Ana College,ANTH  100,Intro to Cultural Anthropology,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
2456,Santa Ana College,ART  100,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
2457,Santa Ana College,ART  103,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
2458,Santa Ana College,BANK  010,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2459,Santa Ana College,BIO  109,Transfer Course,Undergraduate,C,BIOL  1XXX,Biology Elective (Non-Lab Sci),3.0
2460,Santa Ana College,BIOL  109,Transfer Course,Undergraduate,C,BIOL  1XXX,Biology Elective (Non-Lab Sci),1.0
2461,Santa Ana College,BIOL  201,Transfer Course,Undergraduate,C,BIOL  1510,Biological Principles,4.0
2462,Santa Ana College,BLST  101,Transfer Course,Undergraduate,C,HTS  1XXX,"Hist, Tech & Soc Elective",3.0
2463,Santa Ana College,CHEM  209,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2464,Santa Ana College,CHEM  219,Transfer Course,Undergraduate,C,CHEM  1310,General Chemistry,4.0
2465,Santa Ana College,CHEM  249,Transfer Course,Undergraduate,C,CHEM  2311,Organic Chemistry I,3.0
2466,Santa Ana College,CMPR  100,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2467,Santa Ana College,CMPR  112,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2468,Santa Ana College,CMPR  120,Introduction to Programming,Undergraduate,C,CS  1301,Intro to Computing,3.0
2469,Santa Ana College,CMPR  121,Programming Concepts,Undergraduate,C,CS  1XXX,Computer Sci Elective,3.0
2470,Santa Ana College,CNSL  098,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2471,Santa Ana College,CNSL  116,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2472,Santa Ana College,COMM  110,Public Speaking,Undergraduate,C,FREE  1XXX,Free Elective,3.0
2473,Santa Ana College,ECON  120,Transfer Course,Undergraduate,C,ECON  2105,Prin of Macroeconomics,3.0
2474,Santa Ana College,ENGL  062,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2475,Santa Ana College,ENGL  101,Transfer Course,Undergraduate,C,ENGL  1101,English Composition I,3.0
2476,Santa Barbara City College,ACCT  110,Transfer Course,Undergraduate,C,ACCT  2101,Accounting I,3.0
2477,Santa Clara University,AM  106,Transfer Course,Undergraduate,C,MATH  2XXX,Mathematics Elective,2.0
2478,Santa Clara University,BIOL  1A,Energy and Matter L&L,Undergraduate,C,BIOL  1XXX,Biology (Lab-Sci) Elective,2.0
2479,Santa Clara University,BIOL  1B,Information & Evolution L&L,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
2480,Santa Clara University,CHEM  11,General Chemistry I L&L,Undergraduate,C,CHEM  1XXX,2 Hrs Awarded w/CHEM 12 & 13,0.0
2481,Santa Clara University,CHEM  12,General Chemistry II L&L,Undergraduate,C,CHEM  1211K,4 Hrs Awarded w/CHEM 11 & 13,0.0
2482,Santa Clara University,CHEM  13,General Chemistry III L&L,Undergraduate,C,CHEM  1212K,4 Hrs Awarded w/CHEM 11 & 12,0.0
2483,Santa Clara University,ENGL  1A,Critical Thinking & Writing I,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
2484,Santa Clara University,ENGL  2A,Critical Thinking & Writing II,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
2485,Santa Clara University,GER  1,Elementary German I,Undergraduate,C,FREE  1XXX,Free Elective,2.0
2486,Santa Clara University,GER  2,Elementary German II,Undergraduate,C,HUM  1XXX,Humanities Elective,2.0
2487,Santa Clara University,MATH  11,Calculus & Analytic Geometry I,Undergraduate,C,MATH  1XXX,2 Hrs Awarded w/MATH 12,2.0
2488,Santa Clara University,MATH  12,Calculus& Analytic Geometry II,Undergraduate,C,MATH  1551,2 Hrs Awarded w/MATH 13,0.0
2489,Santa Clara University,MATH  13,Calculus& Analytic Geom III,Undergraduate,C,MATH  1552,4 hrs Given w/MATH 11 & 12,0.0
2490,Santa Clara University,NEUR  1,Intro to Neuroscience,Undergraduate,C,NEUR  2XXX,Neuroscience Elective,2.0
2491,Santa Clara University,PHIL  11,Westn Culture Philosophy I,Undergraduate,C,HUM  1XXX,Humanities Elective,2.0
2492,Santa Clara University,PHIL  12,Westn Culture Philosophy II,Undergraduate,C,HUM  1XXX,Humanities Elective,2.0
2493,Santa Clara University,PHIL  26,Ethics in Business,Undergraduate,C,HUM  2XXX,Humanities Elective,2.0
2494,Santa Clara University,PHIL  4,Transfer Course,Undergraduate,C,HUM  2XXX,Humanities Elective,2.0
2495,Santa Clara University,PHIL  4A,Ethics and Gender,Undergraduate,C,HUM  2XXX,Humanities Elective,2.0
2496,Santa Clara University,PSYC  1,General Psychology I,Undergraduate,C,SS  1XXX,Social Science Elective,2.0
2497,Santa Clara University,RLS  017,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,2.0
2498,Santa Monica College,ACCT  1,Transfer Course,Undergraduate,C,ACCT  2101,Accounting I,3.0
2499,Santa Rosa Junior College,ANTHRO  1,Biological Anthropology,Undergraduate,C,ET  LAB,Credit Awarded w/ANTHRO 1L,0.0
2500,Santa Rosa Junior College,ANTHRO  1L,Biological Anthropology Lab,Undergraduate,C,BIOL  1220,Biology of Sex & Death,4.0
2501,Santa Rosa Junior College,ART  3,Intro to Art and Design,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
2502,Santa Rosa Junior College,BIO  10,Intro Principles of Biology,Undergraduate,C,BIOS  1107,Biological Principles,3.0
2503,Santiago Canyon College,ART  100,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
2504,Santiago Canyon College,BANK  010,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2505,Santiago Canyon College,BIOL  109,Transfer Course,Undergraduate,C,BIOL  1XXX,Biology Elective,3.0
2506,Santiago Canyon College,BIOL  201,Transfer Course,Undergraduate,C,BIOL  1510,Biological Principles,4.0
2507,Santiago Canyon College,CHEM  209,Introductory Chemistry,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2508,Santiago Canyon College,CHEM  219,Transfer Course,Undergraduate,C,CHEM  1310,General Chemistry,4.0
2509,Santiago Canyon College,CHEM  249,Transfer Course,Undergraduate,C,CHEM  2311,Organic Chemistry I,3.0
2510,Santiago Canyon College,CMPR  100,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2511,Santiago Canyon College,CMPR  112,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2512,Santiago Canyon College,CMPR  120,Introduction to Programming,Undergraduate,C,CS  1301,Intro to Computing,3.0
2513,Santiago Canyon College,CMPR  121,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
2514,Santiago Canyon College,CNSL  098,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2515,Santiago Canyon College,CNSL  116,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2516,Santiago Canyon College,ECON  120,Transfer Course,Undergraduate,C,ECON  2105,Prin of Macroeconomics,3.0
2517,Santiago Canyon College,ECON  121,Micro,Undergraduate,C,ECON  2106,Prin of Microeconomics,3.0
2518,Santiago Canyon College,ENGL  062,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
2519,Santiago Canyon College,ENGL  101,Transfer Course,Undergraduate,C,ENGL  1101,English Composition I,3.0
2520,Scripps College,BIOL  043L,Introductory Biology,Undergraduate,C,BIOL  1XXX,Biology Elective,4.0
2521,Scripps College,CHEM  014L,Basic Principles of Chemistry,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
2522,Scripps College,CSCI  005,Intro to Computer Science,Undergraduate,C,CS  1301,Intro to Computing,3.0
2523,Shasta College,ACCT  2,Intro to Financial Accounting,Undergraduate,C,ACCT  2101,Accounting I,3.0
2524,Sierra College,CHEM  0001A,General Chemistry I,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
2525,Simpson University California,BIBL  1300,Literature of Old Testament,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
2526,Simpson University California,BIBL  1310,Literature of New Testament,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
